Date,Close,High,Low,Open,Volume
,GARAN.IS,GARAN.IS,GARAN.IS,GARAN.IS,GARAN.IS
2024-05-30,98.94166564941406,98.94166564941406,96.337940510229,96.62723921605023,20663252.0
2024-05-31,103.95625305175781,106.46354518216846,99.2309674844309,99.32740038226238,36751484.0
2024-06-03,104.72772979736328,105.59564064399116,100.87035479666953,103.47408733655317,23553566.0
2024-06-04,100.5810546875,106.94572187867514,100.19531572132236,104.72772834117285,20963793.0
2024-06-05,100.87035369873047,102.60617537309241,99.42383808921514,100.96678660122639,15641930.0
2024-06-06,99.03810119628906,102.70261042676026,99.03810119628906,101.3525276914625,12058485.0
2024-06-07,96.38615417480469,100.29174927709673,95.61468359478081,99.61671159990597,11584441.0
2024-06-10,94.93963623046875,97.01297669861734,94.26459856984302,96.38615180954562,13330130.0
2024-06-11,99.03810119628906,99.71314624261744,94.69855427684848,94.74677440778588,16620547.0
2024-06-12,99.32740020751953,100.58104994919861,97.10940677450532,99.03809415717559,15913691.0
2024-06-13,99.32740020751953,102.4132970768486,98.55592231150803,100.29174389885468,14295018.0
2024-06-14,101.15966033935547,104.63129635048027,99.52027155815841,101.93113092107271,23642853.0
2024-06-20,106.84928894042969,106.84928894042969,101.54539839001296,102.99191399467206,21840551.0
2024-06-21,107.81362915039062,109.45301050577153,106.36711359304563,107.04215124352986,21941605.0
2024-06-24,110.0316162109375,110.3209222678575,107.6207569277997,108.00649588457348,15789670.0
2024-06-25,109.06727600097656,111.09239639238844,107.33146167577733,110.41735871437078,15014759.0
2024-06-26,108.97084045410156,110.03161707554585,107.52432487285243,109.0672733547131,13031571.0
2024-06-27,112.53890991210938,112.63535017062281,108.7779752655653,109.45301293100687,19261025.0
2024-06-28,108.3922348022461,114.56403603632418,106.84928633306623,113.4068191664203,23597131.0
2024-07-01,106.75284576416016,109.45301109535916,103.85981463388634,108.6815331843427,19521161.0
2024-07-02,108.97084045410156,109.35657941390642,106.36711535079661,106.94572011182451,20298380.0
2024-07-03,114.56404113769531,114.66047404180831,108.97084441083285,109.54944919286991,26580992.0
2024-07-04,114.75690460205078,116.68559207435415,113.21395609567985,116.68559207435415,22935842.0
2024-07-05,118.03567504882812,119.09645168957115,115.62481570288539,116.49272653889655,28390412.0
2024-07-08,119.38575744628906,121.02513885436078,118.13210764668682,118.71071241674984,19936773.0
2024-07-09,118.3249740600586,121.21800528262588,117.4570705791755,119.77148967134224,17512242.0
2024-07-10,118.9035873413086,120.25366270568675,115.43194395473927,118.61428127330818,22768112.0
2024-07-11,127.6791000366211,127.6791000366211,120.54296254013211,121.02513439029264,29619674.0
2024-07-12,127.77554321289062,131.9222241619883,125.26824364886392,127.77554321289062,30617785.0
2024-07-16,128.16127014160156,133.36873488125516,127.29336670901776,128.73988223980206,33738090.0
2024-07-17,127.77554321289062,128.73988693525206,125.55754970851584,128.45058087560014,20443752.0
2024-07-18,125.36468505859375,130.08996345568448,124.30390106836477,128.5470223145631,24035686.0
2024-07-19,126.52189636230469,127.10050849501458,124.40034306689805,125.2682465512451,19622234.0
2024-07-22,124.30390167236328,128.06485107122626,124.11103586812565,126.9076415310829,19517005.0
2024-07-23,121.02513885498047,124.68964799432979,120.25366092331994,124.40034193061739,22728202.0
2024-07-24,122.2787857055664,123.62886101737406,118.32497059785966,120.54296407987277,18497381.0
2024-07-25,120.35009765625,122.66451666869592,118.22853708502974,121.02513530865362,16138139.0
2024-07-26,120.35009765625,122.18234481487659,118.71070893884908,120.54296345483428,20303287.0
2024-07-29,121.7001724243164,122.76095638392741,118.80714131415968,119.09644736811879,14740586.0
2024-07-30,114.37116241455078,123.33956185108622,113.69612476120236,121.89304628760364,26532833.0
2024-07-31,119.38575744628906,121.21800465859552,115.23907643901285,115.72124830695851,34789954.0
2024-08-01,124.01461029052734,126.52189517438777,121.41087778985599,122.37522152550638,27123147.0
2024-08-02,119.771484375,123.2431275744504,119.00001383084543,122.3752167745878,20542978.0
2024-08-05,115.62481689453125,117.16776542036467,109.93518730799649,109.93518730799649,25176221.0
2024-08-06,113.11752319335938,120.06079515069712,113.11752319335938,119.09645141454693,21696241.0
2024-08-07,111.8638687133789,115.33550454680517,110.61021896588902,114.1782950547826,21518186.0
2024-08-08,110.0316162109375,112.44247549407531,109.16370539753616,111.57456468067396,16215076.0
2024-08-09,106.65641784667969,111.96030849993316,106.0778130650693,110.70666603267046,18500270.0
2024-08-12,108.7779769897461,110.12805234202854,106.36711763587192,107.42789428010478,16003383.0
2024-08-13,112.0567398071289,112.24961296982318,105.98137865075716,108.39223800424409,21882995.0
2024-08-14,108.97084045410156,113.69612615765382,108.7779746528785,112.8282153374326,20553425.0
2024-08-15,109.93518829345703,110.61022598038554,107.7171947095051,109.45301641497696,22471648.0
2024-08-16,105.11346435546875,110.41735475872635,105.11346435546875,110.22448895973315,24182456.0
2024-08-19,107.71719360351562,107.91006676734271,104.5348636526372,105.78850610939818,22851257.0
2024-08-20,108.00650024414062,109.45301587241038,106.75285042336327,107.138589395707,22826510.0
2024-08-21,108.3922348022461,109.74231747178796,107.62075688897683,108.00649584561145,16190415.0
2024-08-22,109.93518829345703,110.9959649546414,108.10293368376095,109.0672774407211,20486407.0
2024-08-23,105.11346435546875,109.93518290388474,104.43842670163396,109.93518290388474,17537919.0
2024-08-26,104.92060089111328,106.84928835339582,103.37764503540022,105.98137752389692,22279723.0
2024-08-27,108.00650024414062,108.00650024414062,104.14912523542132,105.11346898760115,16851863.0
2024-08-28,106.84928894042969,108.7779764133085,103.66695166723612,108.48867034943315,17848878.0
2024-08-29,108.29580688476562,109.83875542493153,105.11346954281925,106.46355227447404,18181481.0
2024-09-02,111.28527069091797,112.05674127975698,108.39223942871399,108.58510523658401,38248910.0
2024-09-03,109.64588165283203,111.960308128964,109.45301584538727,111.28527044554836,24545695.0
2024-09-04,110.0316162109375,110.3209222678575,107.71718982765348,107.9100629847197,26146097.0
2024-09-05,109.45301055908203,111.18883217168492,108.19936079916232,110.70666031900174,21147590.0
2024-09-06,108.1029281616211,110.41735453157116,108.00649526232289,109.54944372317006,18338807.0
2024-09-09,104.14912414550781,107.13858827450895,103.76338517720083,106.75284930620197,15466863.0
2024-09-10,102.79904174804688,105.01703530454478,100.77392135496905,104.3419902686129,18310553.0
2024-09-11,102.41329956054688,104.92059910471136,101.1596571458233,102.79903851790746,19480406.0
2024-09-12,105.78850555419922,105.88494581428608,100.77392103875496,103.57051936201994,24794121.0
2024-09-13,107.04215240478516,108.681533777951,103.85981520115888,105.59563683174751,22791953.0
2024-09-16,107.62075805664062,109.26014680078517,106.27067537245061,106.75284723413571,19562271.0
2024-09-17,108.97084045410156,109.93518417493432,107.7171906740755,108.10292963388034,16038598.0
2024-09-18,110.1280517578125,111.28526865594853,108.48867034881833,108.77797641269206,16303380.0
2024-09-19,112.3460464477539,112.63535251459726,110.70666502193195,111.96030747774905,28534740.0
2024-09-20,114.94976806640625,114.94976806640625,111.18883345785977,112.44247587492237,17782648.0
2024-09-23,116.29985046386719,118.4214110495738,115.5283799069037,116.68558942102827,14698554.0
2024-09-24,121.50730895996094,122.76095874138021,115.81767952925293,116.68559035043867,22669955.0
2024-09-25,122.3752212524414,123.82172949533046,120.83227275031544,121.79661648381402,22143556.0
2024-09-26,119.38575744628906,126.23258914228686,119.19288428469551,123.43599819408908,27893268.0
2024-09-27,118.6142807006836,119.96436341590298,117.16776508238257,119.77149025238084,16707451.0
2024-09-30,118.03567504882812,118.32497375592595,115.62481570288539,118.13210795119407,16982180.0
2024-10-01,117.36062622070312,120.73582919582854,112.34604188631738,118.22853702863567,26168522.0
2024-10-02,111.47813415527344,117.74636842494337,111.47813415527344,116.782024691148,19594781.0
2024-10-03,108.00650024414062,113.79256275721959,107.42789546430453,112.24961422520366,29665974.0
2024-10-04,111.38169860839844,111.76743756422825,104.05268787706645,108.87440643154258,35609531.0
2024-10-07,109.74231719970703,112.9246470299959,108.5851003326722,111.38169856464141,19446617.0
2024-10-08,111.18883514404297,113.31038840962,109.26014768175158,109.83875244896723,21883348.0
2024-10-09,115.81768035888672,115.81768035888672,108.97084135579107,111.1888348750029,19839504.0
2024-10-10,113.40682220458984,116.97489845235063,113.21395639978498,116.10698761601104,14267747.0
2024-10-11,115.14263916015625,118.0356702578619,113.21395176168582,113.69612361130343,20886270.0
2024-10-14,112.3460464477539,117.16776517941716,112.3460464477539,115.23907768675186,18500808.0
2024-10-15,113.31038665771484,114.27473037395072,110.61022130931093,112.6353489992932,25578863.0
2024-10-16,112.73178100585938,113.31038575954275,110.51378753315466,112.73178100585938,18343947.0
2024-10-17,110.7066650390625,113.5032560179728,110.7066650390625,112.53891227149093,23107211.0
2024-10-18,106.94572448730469,112.34604807344031,106.07781363157456,110.99596533756666,19395477.0
2024-10-21,104.72772979736328,108.1029329229703,104.149125018731,107.13858917279687,18360168.0
2024-10-22,107.71719360351562,109.83875426146017,104.05269177910783,105.01703552616655,25039094.0
2024-10-23,106.84928894042969,108.6815361537775,104.63129540367552,107.71719241733808,23212666.0
2024-10-24,108.00650024414062,109.64588167990276,107.33146256055834,107.7171941755431,17119472.0
2024-10-25,107.23501586914062,108.87440456395629,105.59563453168346,107.52432192039001,26839120.0
2024-10-28,106.07781219482422,107.62076071891352,106.07781219482422,107.23502174855146,6099673.0
2024-10-30,104.63129425048828,107.138586466125,104.63129425048828,106.2706756414234,33054876.0
2024-10-31,103.08834838867188,106.36711861148585,102.70260941704218,105.59564066822647,22425586.0
2024-11-01,101.8346939086914,104.92059818311151,101.64182811038454,103.57051552288763,28870744.0
2024-11-04,96.91654205322266,102.12399951561379,96.28971717543656,101.44895450978316,27013085.0
2024-11-05,94.26460266113281,98.17019783709523,94.26460266113281,97.49515278981237,23740641.0
2024-11-06,98.17019653320312,99.42383899174787,93.73420940453413,94.65034037995878,36053938.0
2024-11-07,101.44895935058594,102.02757148529548,98.0737562324552,98.36306229980997,23181477.0
2024-11-08,105.88494110107422,106.17423979638076,100.67748365461247,101.54539445524918,34562726.0
2024-11-11,107.81362915039062,109.26014470773563,105.98137463961525,106.0778075386332,31830568.0
2024-11-12,107.81362915039062,108.68153259891076,106.46354649206359,107.3314572979423,20791928.0
2024-11-13,109.45301055908203,112.63534772973446,105.30632968306324,107.23501709379596,40566482.0
2024-11-14,109.74231719970703,110.89952670938322,108.97083928835048,110.12804879802668,24458225.0
2024-11-15,108.97084045410156,112.44247637762776,108.58510149429672,110.22449023412763,23978790.0
2024-11-18,109.74231719970703,110.61022065328487,108.39223453351238,109.54944404318857,22230744.0
2024-11-19,106.84928894042969,110.41735782231196,105.2099001740674,110.32092492013979,23474103.0
2024-11-20,105.11346435546875,109.26014525004996,104.63129250062714,107.42789073018015,22411981.0
2024-11-21,110.61022186279297,111.18883398131675,105.88494351547934,106.07780931674813,35417062.0
2024-11-22,115.23907470703125,116.01055262709293,109.93518423934361,110.70666215940531,41346699.0
2024-11-25,116.01055145263672,117.26419386334706,113.69612507324094,116.20341725202027,29353283.0
2024-11-26,116.20342254638672,117.55350527565886,114.46760084341412,116.10698964230136,23223176.0
2024-11-27,115.81768035888672,118.22853968091749,115.72124745747725,117.64993491510187,25266359.0
2024-11-28,117.55350494384766,117.84280365528718,115.431944273163,115.72125034196148,20471950.0
2024-11-29,116.20342254638672,118.42141612714516,115.23907879081506,117.74637108382962,22682853.0
2024-12-02,116.49272155761719,116.78202025234447,113.88898916092045,115.23907180839004,18506289.0
2024-12-03,120.253662109375,121.3144461152104,115.3355104792684,117.45707113358029,26521223.0
2024-12-04,119.38575744628906,121.70017652654117,118.13210764668682,120.73583279064985,17422711.0
2024-12-05,119.96436309814453,120.73583367811295,118.13210851501135,119.96436309814453,16285925.0
2024-12-06,124.01461029052734,125.65399169818947,123.91817003107525,124.40034189890044,21869803.0
2024-12-09,127.29337310791016,127.29337310791016,123.1466921016029,125.36468563657819,20600251.0
2024-12-10,124.30390167236328,127.87198526698864,123.62886400017278,127.29337313955814,15079399.0
2024-12-11,121.50730895996094,124.59320592711168,118.22853883401405,124.40034012567429,25740589.0
2024-12-12,121.31444549560547,123.2431329765699,120.35010175512326,122.37522213866413,18260905.0
2024-12-13,123.24313354492188,123.24313354492188,119.19288540180303,120.06079624371127,17103441.0
2024-12-16,123.24313354492188,125.07538077440063,122.08591663659125,123.24313354492188,21133440.0
2024-12-17,125.84685516357422,126.81119888130276,122.2787863509221,123.53243612691269,22313133.0
2024-12-18,123.82173156738281,126.81120307714174,123.82173156738281,125.2682471918369,19049800.0
2024-12-19,120.253662109375,124.20747735143297,120.253662109375,121.79661798791416,12666348.0
2024-12-20,120.92870330810547,121.79661412290233,119.6750535359146,120.6393972507203,14921005.0
2024-12-23,120.92870330810547,123.14668943774336,118.71070982110892,121.70017386553482,12832565.0
2024-12-24,121.9894790649414,122.27878512029183,120.25365744755611,121.21800115557936,11003306.0
2024-12-25,128.54702758789062,128.54702758789062,125.65399627555124,126.32903397215345,18580720.0
2024-12-26,126.32902526855469,130.95787799233065,125.84685341638462,129.89709403166967,31981591.0
2024-12-27,125.36468505859375,127.87198464565265,125.17181925529327,126.42546904882272,17708483.0
2024-12-30,121.7001724243164,126.03971908955151,121.7001724243164,125.55754723785871,16032503.0
2024-12-31,119.96436309814453,122.47165535841994,119.3857583238285,121.50731161544024,21528476.0
2025-01-02,124.20747375488281,124.78607115654279,120.44653178522347,121.02513654424213,27479779.0
2025-01-03,124.49678039550781,126.52189338286793,123.62886221688139,124.97895225650558,21918936.0
2025-01-06,124.88251495361328,126.81120244324437,124.59320888722506,124.88251495361328,20229737.0
2025-01-07,122.4716567993164,125.55755387021387,122.4716567993164,124.88251618512972,15541996.0
2025-01-08,123.14669036865234,124.49678040841651,122.08591374581904,122.27878690465337,16949245.0
2025-01-09,126.13616180419922,126.61833366528964,122.27878691547579,123.72530249874708,20934343.0
2025-01-10,123.53244018554688,126.71476278683174,122.08591720407016,126.32903117295413,20235584.0
2025-01-13,122.85739135742188,123.91816797758706,121.60374157890747,123.4359961177521,21165843.0
2025-01-14,122.76095581054688,126.6183306060725,121.02513420961692,123.53243371259542,38032879.0
2025-01-15,123.72530364990234,125.36468504991932,122.37522095481607,122.85739282039268,21465033.0
2025-01-16,125.17182159423828,125.9432995365735,123.0502609314959,125.36468740114263,20940322.0
2025-01-17,128.06484985351562,128.45058145832311,124.88251261234255,125.17181867330693,31204630.0
2025-01-20,129.22206115722656,130.18640489720585,126.32902993728865,129.22206115722656,23761998.0
2025-01-21,129.02919006347656,130.8614372084493,128.73988401039742,128.8363242663295,31503969.0
2025-01-22,132.88656616210938,132.88656616210938,129.51136317758773,129.8006692334902,29388980.0
2025-01-23,128.73988342285156,134.2366395474007,128.2577115748259,133.85090795486698,41589873.0
2025-01-24,127.58267974853516,129.31850142352758,126.8112018135699,128.836329553514,21664345.0
2025-01-27,129.02919006347656,129.51136191370279,124.88250920858776,125.17181526166691,23864013.0
2025-01-28,130.6685791015625,130.9578851716682,128.16127944693685,129.7042353443554,22749413.0
2025-01-29,129.9935302734375,132.21152366786552,129.31849264418983,130.86143369465353,26820125.0
2025-01-30,126.90763854980469,130.66857314559923,126.90763854980469,129.99353548926652,21118865.0
2025-01-31,122.76095581054688,128.06484615439462,122.3752168595226,127.1969279965711,31997623.0
2025-02-03,120.1572265625,121.5073092478366,115.81767980364869,120.63939842459459,46311577.0
2025-02-04,120.73583221435547,122.95382573926214,119.09645081410882,120.73583221435547,37754999.0
2025-02-05,119.67505645751953,122.08591580338961,118.22854084999747,120.92870626031551,26622636.0
2025-02-06,123.05025482177734,123.62885957112029,120.06079081904004,120.73582846704703,23480562.0
2025-02-07,124.01461029052734,124.59320770308699,121.12157172621734,122.76096049123831,25154138.0
2025-02-10,123.05025482177734,124.59320327247804,122.85738902444922,124.20747167782179,15000686.0
2025-02-11,124.97895050048828,125.07537604250254,122.4716509726418,122.56808387201467,13622848.0
2025-02-12,124.88251495361328,125.84685869842882,124.11103701481728,124.97895521398195,18183167.0
2025-02-13,125.55754852294922,126.52189223620492,124.7860706094012,126.03972037957706,22249410.0
2025-02-14,124.40033721923828,126.23258436216193,124.40033721923828,125.75041251247497,18484502.0
2025-02-17,123.43599700927734,125.17181866016381,123.43599700927734,124.49678099446282,12362334.0
2025-02-18,125.65399169921875,126.13616356704789,123.14669210062013,123.43599816426115,18219750.0
2025-02-19,123.72530364990234,126.32902878107254,123.6288633909,125.75041665649357,21982830.0
2025-02-20,126.13616180419922,127.67910293085812,124.30389990322513,124.30389990322513,34256634.0
2025-02-21,123.43599700927734,126.61833425011628,121.60374245719913,126.32902818918228,25644853.0
2025-02-24,120.832275390625,124.97895647822166,120.35010351333976,124.68965040890693,21661219.0
2025-02-25,121.50730895996094,122.95382454281761,119.86792757566685,120.73583103949389,33619334.0
2025-02-26,121.79661560058594,124.1110346583121,120.25365975229016,121.7001753420484,34830052.0
2025-02-27,122.66452026367188,124.78607353971069,121.50731072353412,121.70017652777081,36854595.0
2025-02-28,124.11103820800781,124.59321008505113,121.50731301491744,122.4716567690041,35393733.0
2025-03-03,132.59725952148438,135.97246249112214,125.46112198585136,125.55754752758213,59472540.0
2025-03-04,132.79013061523438,134.71881810337058,131.72936132559013,132.30795874320032,25423693.0
2025-03-05,134.5259552001953,136.4546427299472,130.47571433065994,134.62239546257015,34592664.0
2025-03-06,133.8509063720703,136.93680322000017,130.76500952414042,135.9724595353523,35424872.0
2025-03-07,136.84036254882812,137.2261088503424,133.4651596628415,133.85090596435577,32809447.0
2025-03-10,135.1045684814453,137.51542791391424,134.8152624066054,137.12968157588827,20267904.0
2025-03-11,131.72935485839844,136.55107334201892,131.72935485839844,135.97246123809762,20707229.0
2025-03-12,138.38333129882812,139.4441153340444,132.5008284030255,132.69370892922353,40107544.0
2025-03-13,138.28688049316406,139.34766444750946,137.12967099778908,138.8654925982101,18352229.0
2025-03-14,138.28688049316406,139.34766444750946,137.3225367945654,138.57618654568708,26481922.0
2025-03-17,137.5154266357422,140.40845792781488,136.93681449144043,138.4797703997664,25601379.0
2025-03-18,134.2366485595703,137.61185172234903,134.14022301232174,137.22612010391867,24877956.0
2025-03-19,120.832275390625,127.48624141127415,120.832275390625,125.5575539021332,41355038.0
2025-03-20,113.02108001708984,122.66451712972066,110.70666099594536,119.86792625294464,72268532.0
2025-03-21,103.37764739990234,112.53891305528515,101.738265962409,111.18883768669485,50753195.0
2025-03-24,106.84928894042969,110.89952969053166,102.79904083296888,108.39223744726097,60517866.0
2025-03-25,114.66046905517578,115.52837986916504,108.00649595773636,110.03161628547218,41084746.0
2025-03-26,114.94976806640625,115.72124598256683,112.05673691684208,112.82821483300266,30997065.0
2025-03-27,118.71070861816406,119.2893133697125,115.4319385495781,117.16776016158202,30066070.0
2025-03-28,118.0,119.5,115.4000015258789,119.4000015258789,22993684.0
2025-04-02,117.0999984741211,118.0999984741211,116.0,116.5999984741211,21654816.0
2025-04-03,114.0,119.0999984741211,113.5999984741211,117.30000305175781,27160147.0
2025-04-04,110.80000305175781,114.0,110.0,113.69999694824219,24727434.0
2025-04-07,109.80000305175781,111.19999694824219,104.80000305175781,105.69999694824219,37663409.0
2025-04-08,110.4000015258789,111.9000015258789,108.4000015258789,111.80000305175781,21124367.0
2025-04-09,105.80000305175781,109.80000305175781,105.5,108.80000305175781,23433627.0
2025-04-10,105.5,111.0999984741211,105.30000305175781,110.80000305175781,22865912.0
2025-04-11,107.5,108.30000305175781,102.5999984741211,105.30000305175781,26511673.0
2025-04-14,106.80000305175781,109.0999984741211,106.4000015258789,108.9000015258789,15233768.0
2025-04-15,105.69999694824219,108.0,105.69999694824219,107.0999984741211,21146732.0
2025-04-16,105.5,106.19999694824219,103.19999694824219,105.0,25833772.0
2025-04-17,104.69999694824219,109.0,104.5999984741211,105.69999694824219,46870537.0
2025-04-18,102.80000305175781,105.19999694824219,101.4000015258789,105.0,18397523.0
2025-04-21,102.0999984741211,106.30000305175781,101.30000305175781,102.5,41453396.0
2025-04-22,101.30000305175781,103.4000015258789,101.19999694824219,103.19999694824219,20321338.0
2025-04-24,104.69999694824219,104.69999694824219,100.0,101.5,31760788.0
2025-04-25,102.5999984741211,105.5,102.5,104.9000015258789,19810812.0
2025-04-28,101.30000305175781,104.0,100.9000015258789,103.0999984741211,23302360.0
2025-04-29,102.4000015258789,103.19999694824219,100.80000305175781,101.19999694824219,22921683.0
2025-04-30,102.69999694824219,102.9000015258789,100.5,102.4000015258789,30560002.0
2025-05-02,103.30000305175781,104.80000305175781,102.9000015258789,103.80000305175781,19416308.0
2025-05-05,101.4000015258789,104.4000015258789,101.19999694824219,104.30000305175781,16315327.0
2025-05-06,101.5999984741211,103.80000305175781,100.9000015258789,101.30000305175781,29214566.0
2025-05-07,99.9000015258789,101.80000305175781,99.25,101.5999984741211,28530661.0
2025-05-08,100.0999984741211,101.0,99.5,100.19999694824219,13097428.0
2025-05-09,101.19999694824219,102.0999984741211,98.75,100.80000305175781,37668552.0
2025-05-12,106.4000015258789,106.9000015258789,103.5999984741211,104.19999694824219,31755667.0
2025-05-13,109.69999694824219,110.30000305175781,105.9000015258789,106.0,38110249.0
2025-05-14,113.5999984741211,114.4000015258789,108.4000015258789,109.0,29769443.0
2025-05-15,110.0999984741211,114.5,109.4000015258789,113.4000015258789,20365830.0
2025-05-16,113.30000305175781,114.0,109.0,110.0999984741211,21126020.0
2025-05-20,112.0999984741211,114.4000015258789,112.0999984741211,113.30000305175781,25323301.0
2025-05-21,111.19999694824219,113.69999694824219,111.0,111.5999984741211,17443385.0
2025-05-22,112.4000015258789,114.4000015258789,111.0,112.0999984741211,27685500.0
2025-05-23,110.80000305175781,113.80000305175781,110.4000015258789,112.19999694824219,19884382.0
2025-05-26,111.80000305175781,112.30000305175781,109.19999694824219,112.0,14368128.0
2025-05-27,110.4000015258789,113.0,109.80000305175781,111.80000305175781,11916667.0
2025-05-28,111.19999694824219,111.19999694824219,109.0999984741211,110.4000015258789,12023594.0
2025-05-29,109.5999984741211,112.5999984741211,109.30000305175781,112.0,20461088.0
2025-05-30,106.0999984741211,109.9000015258789,105.0,109.5,30165176.0
